,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
1482,0.0,0.0,2.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,5.0,0.0,0.0,0.0,0.0,2.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,7.0,5.0,1.0,0.0,0.0,0.0,7.0,16.0,16.0,16.0,15.0,3.0,0.0,0.0,5.0,16.0,12.0,4.0,10.0,14.0,0.0,0.0,0.0,14.0,13.0,5.0,10.0,15.0,0.0,0.0,0.0,3.0,13.0,16.0,16.0,7.0,0.0
1177,0.0,0.0,7.0,11.0,3.0,1.0,0.0,0.0,0.0,1.0,14.0,16.0,13.0,13.0,0.0,0.0,0.0,3.0,16.0,12.0,1.0,6.0,6.0,0.0,0.0,4.0,10.0,4.0,0.0,4.0,8.0,0.0,0.0,8.0,8.0,0.0,0.0,11.0,5.0,0.0,0.0,7.0,9.0,0.0,2.0,14.0,0.0,0.0,0.0,1.0,12.0,4.0,12.0,10.0,0.0,0.0,0.0,0.0,6.0,14.0,9.0,0.0,0.0,0.0
1500,0.0,0.0,0.0,3.0,12.0,12.0,2.0,0.0,0.0,0.0,7.0,15.0,16.0,16.0,0.0,0.0,0.0,4.0,15.0,9.0,14.0,16.0,3.0,0.0,0.0,2.0,0.0,0.0,14.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,14.0,1.0,0.0,0.0,0.0,0.0,3.0,16.0,13.0,2.0,0.0
725,0.0,0.0,3.0,11.0,7.0,1.0,0.0,0.0,0.0,0.0,10.0,15.0,14.0,14.0,0.0,0.0,0.0,2.0,16.0,10.0,1.0,12.0,4.0,0.0,0.0,2.0,16.0,3.0,0.0,4.0,8.0,0.0,0.0,5.0,12.0,0.0,0.0,6.0,8.0,0.0,0.0,1.0,12.0,0.0,0.0,11.0,9.0,0.0,0.0,0.0,15.0,9.0,14.0,15.0,1.0,0.0,0.0,0.0,4.0,15.0,15.0,4.0,0.0,0.0
579,0.0,0.0,0.0,7.0,13.0,10.0,0.0,0.0,0.0,0.0,10.0,13.0,5.0,13.0,0.0,0.0,0.0,7.0,12.0,0.0,8.0,8.0,0.0,0.0,0.0,6.0,6.0,3.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,0.0,0.0,0.0,5.0,9.0,1.0,2.0,12.0,0.0,0.0,0.0,0.0,9.0,15.0,16.0,9.0,0.0
17,0.0,0.0,1.0,8.0,15.0,10.0,0.0,0.0,0.0,3.0,13.0,15.0,14.0,14.0,0.0,0.0,0.0,5.0,10.0,0.0,10.0,12.0,0.0,0.0,0.0,0.0,3.0,5.0,15.0,10.0,2.0,0.0,0.0,0.0,16.0,16.0,16.0,16.0,12.0,0.0,0.0,1.0,8.0,12.0,14.0,8.0,3.0,0.0,0.0,0.0,0.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,0.0,0.0,0.0
929,0.0,0.0,0.0,2.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,2.0,5.0,0.0,0.0,0.0,5.0,16.0,6.0,6.0,16.0,0.0,0.0,2.0,16.0,10.0,4.0,13.0,13.0,0.0,0.0,13.0,16.0,16.0,16.0,16.0,10.0,0.0,0.0,6.0,4.0,4.0,11.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,7.0,0.0,0.0
1310,0.0,1.0,13.0,16.0,16.0,8.0,0.0,0.0,0.0,11.0,13.0,4.0,13.0,7.0,0.0,0.0,0.0,7.0,1.0,7.0,16.0,1.0,0.0,0.0,0.0,0.0,5.0,16.0,15.0,9.0,0.0,0.0,0.0,0.0,3.0,6.0,8.0,15.0,8.0,0.0,0.0,0.0,6.0,1.0,0.0,7.0,13.0,0.0,0.0,4.0,16.0,5.0,2.0,13.0,10.0,0.0,0.0,1.0,12.0,16.0,16.0,11.0,1.0,0.0
1455,0.0,0.0,2.0,11.0,13.0,5.0,0.0,0.0,0.0,0.0,16.0,10.0,13.0,16.0,7.0,0.0,0.0,0.0,14.0,10.0,0.0,10.0,11.0,0.0,0.0,0.0,4.0,14.0,16.0,13.0,1.0,0.0,0.0,0.0,0.0,11.0,13.0,12.0,1.0,0.0,0.0,0.0,8.0,10.0,2.0,14.0,3.0,0.0,0.0,0.0,10.0,10.0,3.0,15.0,1.0,0.0,0.0,0.0,2.0,15.0,16.0,6.0,0.0,0.0
1692,0.0,0.0,3.0,10.0,15.0,8.0,0.0,0.0,0.0,0.0,12.0,14.0,8.0,1.0,0.0,0.0,0.0,1.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,9.0,11.0,16.0,3.0,0.0,0.0,4.0,16.0,14.0,9.0,15.0,7.0,0.0,0.0,1.0,4.0,0.0,0.0,15.0,3.0,0.0,0.0,0.0,0.0,3.0,12.0,8.0,0.0,0.0,0.0,0.0,2.0,10.0,8.0,0.0,0.0,0.0
373,0.0,0.0,7.0,11.0,12.0,14.0,2.0,0.0,0.0,8.0,16.0,9.0,4.0,3.0,0.0,0.0,0.0,10.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,16.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,0.0,2.0,4.0,8.0,15.0,9.0,0.0,0.0,0.0,10.0,16.0,13.0,8.0,0.0,0.0
961,0.0,0.0,8.0,15.0,11.0,1.0,0.0,0.0,0.0,0.0,10.0,4.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,15.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,7.0,0.0,0.0,4.0,13.0,5.0,3.0,10.0,8.0,0.0,0.0,0.0,7.0,14.0,16.0,15.0,2.0,0.0
1413,0.0,0.0,2.0,15.0,13.0,2.0,0.0,0.0,0.0,0.0,8.0,16.0,15.0,12.0,0.0,0.0,0.0,0.0,9.0,14.0,1.0,15.0,5.0,0.0,0.0,0.0,14.0,13.0,0.0,11.0,9.0,0.0,0.0,3.0,16.0,11.0,0.0,12.0,9.0,0.0,0.0,2.0,16.0,3.0,2.0,16.0,6.0,0.0,0.0,1.0,13.0,11.0,15.0,14.0,0.0,0.0,0.0,0.0,4.0,16.0,15.0,5.0,0.0,0.0
693,0.0,0.0,1.0,10.0,15.0,11.0,7.0,0.0,0.0,0.0,5.0,16.0,16.0,16.0,11.0,0.0,0.0,0.0,6.0,16.0,16.0,16.0,6.0,0.0,0.0,0.0,12.0,16.0,16.0,12.0,0.0,0.0,0.0,2.0,16.0,16.0,16.0,6.0,0.0,0.0,0.0,2.0,12.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,16.0,7.0,0.0,0.0,0.0,0.0,3.0,12.0,16.0,2.0,0.0,0.0
867,0.0,0.0,10.0,16.0,16.0,4.0,0.0,0.0,0.0,0.0,9.0,8.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,7.0,3.0,5.0,16.0,2.0,0.0,0.0,0.0,11.0,16.0,16.0,10.0,0.0,0.0
1389,0.0,0.0,7.0,16.0,15.0,4.0,0.0,0.0,0.0,0.0,3.0,13.0,4.0,2.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,6.0,0.0,0.0,0.0,0.0,6.0,16.0,14.0,0.0,0.0,0.0
1647,0.0,0.0,1.0,13.0,16.0,2.0,0.0,0.0,0.0,0.0,8.0,16.0,12.0,1.0,0.0,0.0,0.0,0.0,14.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,14.0,9.0,1.0,0.0,0.0,0.0,1.0,16.0,16.0,16.0,10.0,0.0,0.0,0.0,0.0,13.0,15.0,13.0,15.0,0.0,0.0,0.0,0.0,8.0,16.0,14.0,14.0,1.0,0.0,0.0,0.0,1.0,11.0,16.0,8.0,0.0,0.0
1121,0.0,0.0,4.0,13.0,16.0,16.0,7.0,0.0,0.0,0.0,15.0,10.0,7.0,16.0,1.0,0.0,0.0,7.0,12.0,0.0,12.0,7.0,0.0,0.0,0.0,9.0,5.0,3.0,16.0,2.0,0.0,0.0,0.0,2.0,11.0,16.0,16.0,12.0,7.0,0.0,0.0,5.0,10.0,16.0,12.0,8.0,3.0,0.0,0.0,0.0,3.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0
63,0.0,3.0,16.0,16.0,14.0,7.0,1.0,0.0,0.0,1.0,9.0,9.0,15.0,16.0,4.0,0.0,0.0,0.0,0.0,7.0,16.0,12.0,1.0,0.0,0.0,0.0,0.0,9.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,0.0,0.0,0.0,1.0,10.0,10.0,16.0,16.0,3.0,0.0,0.0,2.0,13.0,16.0,12.0,5.0,0.0,0.0
109,0.0,0.0,15.0,16.0,16.0,12.0,2.0,0.0,0.0,2.0,16.0,15.0,12.0,12.0,3.0,0.0,0.0,4.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,8.0,0.0,0.0,0.0,2.0,6.0,9.0,16.0,8.0,0.0,0.0,0.0,1.0,15.0,16.0,15.0,3.0,0.0,0.0
1144,0.0,0.0,10.0,16.0,15.0,8.0,2.0,0.0,0.0,9.0,16.0,12.0,8.0,9.0,3.0,0.0,0.0,13.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,16.0,10.0,0.0,0.0,0.0,0.0,7.0,13.0,8.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,5.0,0.0,0.0,0.0,0.0,2.0,12.0,15.0,1.0,0.0,0.0,0.0,0.0,13.0,16.0,6.0,0.0,0.0,0.0
128,0.0,0.0,1.0,11.0,15.0,8.0,0.0,0.0,0.0,0.0,12.0,14.0,10.0,16.0,5.0,0.0,0.0,0.0,16.0,7.0,13.0,16.0,4.0,0.0,0.0,0.0,9.0,15.0,13.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,0.0,0.0,8.0,16.0,14.0,9.0,16.0,4.0,0.0,0.0,0.0,2.0,10.0,15.0,15.0,2.0,0.0
522,0.0,0.0,1.0,14.0,15.0,4.0,0.0,0.0,0.0,0.0,9.0,16.0,10.0,5.0,0.0,0.0,0.0,1.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,12.0,5.0,0.0,0.0,0.0,0.0,4.0,16.0,16.0,16.0,8.0,0.0,0.0,0.0,1.0,15.0,7.0,4.0,16.0,4.0,0.0,0.0,0.0,11.0,13.0,4.0,16.0,9.0,0.0,0.0,0.0,1.0,12.0,16.0,16.0,9.0,0.0
1703,0.0,0.0,4.0,14.0,11.0,3.0,0.0,0.0,0.0,0.0,10.0,16.0,12.0,14.0,1.0,0.0,0.0,1.0,14.0,12.0,0.0,13.0,3.0,0.0,0.0,5.0,16.0,6.0,0.0,8.0,6.0,0.0,0.0,8.0,16.0,0.0,0.0,9.0,8.0,0.0,0.0,7.0,16.0,3.0,7.0,16.0,5.0,0.0,0.0,3.0,15.0,13.0,16.0,15.0,2.0,0.0,0.0,0.0,4.0,15.0,12.0,2.0,0.0,0.0
1624,0.0,1.0,11.0,16.0,16.0,12.0,0.0,0.0,0.0,8.0,16.0,13.0,16.0,16.0,3.0,0.0,0.0,1.0,5.0,7.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,0.0,0.0,0.0,0.0,3.0,7.0,15.0,14.0,0.0,0.0,0.0,0.0,14.0,16.0,16.0,6.0,0.0,0.0
1502,0.0,0.0,0.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.0,6.0,0.0,0.0,0.0,3.0,16.0,3.0,9.0,13.0,2.0,0.0,0.0,11.0,12.0,6.0,14.0,16.0,10.0,0.0,0.0,11.0,16.0,16.0,16.0,10.0,3.0,0.0,0.0,2.0,8.0,10.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,0.0,0.0,0.0
140,0.0,0.0,12.0,9.0,12.0,1.0,0.0,0.0,0.0,0.0,14.0,16.0,16.0,8.0,0.0,0.0,0.0,3.0,16.0,9.0,3.0,15.0,2.0,0.0,0.0,4.0,16.0,1.0,0.0,16.0,5.0,0.0,0.0,5.0,12.0,0.0,0.0,16.0,5.0,0.0,0.0,3.0,14.0,1.0,4.0,16.0,4.0,0.0,0.0,0.0,15.0,12.0,14.0,14.0,0.0,0.0,0.0,0.0,7.0,12.0,12.0,2.0,0.0,0.0
1678,0.0,0.0,0.0,8.0,12.0,9.0,2.0,0.0,0.0,0.0,5.0,16.0,16.0,16.0,4.0,0.0,0.0,0.0,9.0,16.0,16.0,11.0,0.0,0.0,0.0,3.0,16.0,16.0,16.0,5.0,0.0,0.0,0.0,4.0,16.0,16.0,16.0,4.0,0.0,0.0,0.0,1.0,15.0,16.0,16.0,3.0,0.0,0.0,0.0,0.0,8.0,16.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,6.0,0.0,0.0
1019,0.0,0.0,4.0,16.0,8.0,11.0,7.0,0.0,0.0,0.0,10.0,16.0,15.0,16.0,6.0,0.0,0.0,3.0,16.0,4.0,6.0,15.0,0.0,0.0,0.0,3.0,8.0,0.0,13.0,8.0,0.0,0.0,0.0,0.0,6.0,16.0,16.0,13.0,6.0,0.0,0.0,0.0,3.0,14.0,13.0,9.0,3.0,0.0,0.0,0.0,0.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,2.0,0.0,0.0,0.0
506,0.0,0.0,3.0,8.0,11.0,13.0,14.0,0.0,0.0,2.0,13.0,16.0,13.0,13.0,13.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,11.0,10.0,1.0,0.0,0.0,0.0,3.0,16.0,14.0,14.0,10.0,0.0,0.0,0.0,0.0,8.0,3.0,9.0,11.0,0.0,0.0,0.0,0.0,7.0,15.0,14.0,11.0,0.0,0.0,0.0,0.0,2.0,12.0,13.0,2.0,0.0,0.0
873,0.0,0.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,1.0,2.0,0.0,0.0,0.0,6.0,16.0,4.0,12.0,10.0,0.0,0.0,0.0,14.0,11.0,0.0,16.0,8.0,0.0,0.0,4.0,16.0,16.0,16.0,16.0,10.0,0.0,0.0,1.0,11.0,12.0,12.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,4.0,0.0,0.0
1461,0.0,0.0,14.0,12.0,12.0,13.0,0.0,0.0,0.0,1.0,16.0,8.0,8.0,6.0,0.0,0.0,0.0,4.0,15.0,8.0,4.0,0.0,0.0,0.0,0.0,2.0,12.0,12.0,15.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,0.0,0.0,5.0,14.0,4.0,7.0,15.0,2.0,0.0,0.0,1.0,10.0,16.0,15.0,5.0,0.0,0.0
324,0.0,0.0,4.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,3.0,0.0,7.0,4.0,0.0,0.0,12.0,16.0,6.0,11.0,16.0,7.0,0.0,0.0,7.0,16.0,16.0,15.0,3.0,0.0,0.0,0.0,0.0,4.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,6.0,0.0,0.0,0.0
299,0.0,0.0,6.0,16.0,16.0,9.0,0.0,0.0,0.0,0.0,14.0,9.0,12.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,1.0,6.0,16.0,10.0,6.0,0.0,0.0,0.0,10.0,16.0,14.0,11.0,5.0,0.0,0.0,0.0,5.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0
1022,0.0,0.0,0.0,9.0,13.0,0.0,6.0,8.0,0.0,0.0,3.0,15.0,3.0,0.0,15.0,9.0,0.0,1.0,13.0,12.0,4.0,7.0,15.0,3.0,0.0,7.0,16.0,16.0,16.0,16.0,10.0,0.0,0.0,6.0,12.0,10.0,14.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,0.0,0.0,0.0
323,0.0,0.0,1.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,12.0,15.0,15.0,7.0,0.0,0.0,0.0,14.0,14.0,6.0,4.0,14.0,1.0,0.0,0.0,9.0,14.0,3.0,4.0,14.0,2.0,0.0,0.0,1.0,7.0,14.0,16.0,11.0,0.0
1604,0.0,2.0,13.0,16.0,15.0,2.0,0.0,0.0,0.0,15.0,14.0,7.0,16.0,5.0,0.0,0.0,0.0,10.0,1.0,2.0,16.0,4.0,0.0,0.0,0.0,0.0,1.0,11.0,16.0,15.0,8.0,0.0,0.0,0.0,15.0,16.0,13.0,8.0,2.0,0.0,0.0,0.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,0.0,0.0,0.0,0.0
1434,0.0,0.0,11.0,16.0,16.0,12.0,0.0,0.0,0.0,3.0,16.0,7.0,14.0,16.0,1.0,0.0,0.0,0.0,15.0,14.0,15.0,16.0,6.0,0.0,0.0,0.0,2.0,10.0,9.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0,6.0,11.0,6.0,15.0,5.0,0.0,0.0,0.0,9.0,16.0,16.0,12.0,0.0,0.0
485,0.0,0.0,0.0,7.0,16.0,12.0,0.0,0.0,0.0,0.0,7.0,16.0,16.0,12.0,0.0,0.0,0.0,3.0,16.0,16.0,16.0,8.0,0.0,0.0,0.0,7.0,16.0,16.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,16.0,5.0,0.0,0.0,0.0,0.0,6.0,15.0,15.0,2.0,0.0
365,0.0,2.0,12.0,13.0,16.0,15.0,1.0,0.0,0.0,8.0,16.0,14.0,11.0,7.0,0.0,0.0,0.0,8.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,16.0,11.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,0.0,0.0,0.0,0.0,1.0,7.0,16.0,11.0,0.0,0.0,0.0,1.0,16.0,16.0,13.0,1.0,0.0,0.0
177,0.0,0.0,0.0,0.0,12.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0,16.0,7.0,0.0,0.0,0.0,1.0,14.0,16.0,16.0,7.0,0.0,0.0,1.0,14.0,16.0,14.0,16.0,8.0,0.0,0.0,5.0,12.0,3.0,8.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,0.0,0.0
1347,0.0,0.0,7.0,16.0,16.0,14.0,0.0,0.0,0.0,0.0,16.0,12.0,10.0,15.0,1.0,0.0,0.0,0.0,10.0,4.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,7.0,0.0,0.0,0.0,8.0,4.0,10.0,15.0,2.0,0.0,0.0,0.0,12.0,16.0,16.0,6.0,0.0,0.0
937,0.0,1.0,10.0,12.0,12.0,11.0,0.0,0.0,0.0,7.0,14.0,8.0,8.0,6.0,0.0,0.0,0.0,7.0,11.0,7.0,3.0,0.0,0.0,0.0,0.0,8.0,16.0,13.0,13.0,8.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,11.0,3.0,0.0,10.0,12.0,0.0,0.0,0.0,10.0,16.0,16.0,14.0,4.0,0.0
1039,0.0,0.0,2.0,14.0,9.0,1.0,0.0,0.0,0.0,1.0,12.0,12.0,11.0,8.0,0.0,0.0,0.0,4.0,14.0,1.0,0.0,13.0,3.0,0.0,0.0,8.0,13.0,0.0,0.0,10.0,6.0,0.0,0.0,5.0,16.0,1.0,0.0,8.0,9.0,0.0,0.0,0.0,16.0,0.0,0.0,11.0,9.0,0.0,0.0,0.0,13.0,11.0,10.0,15.0,4.0,0.0,0.0,0.0,3.0,15.0,16.0,5.0,0.0,0.0
1412,0.0,0.0,1.0,11.0,12.0,9.0,5.0,0.0,0.0,0.0,14.0,6.0,1.0,15.0,10.0,0.0,0.0,2.0,12.0,4.0,12.0,7.0,10.0,0.0,0.0,1.0,13.0,12.0,3.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,3.0,4.0,0.0,7.0,6.0,0.0,0.0,0.0,12.0,7.0,3.0,11.0,0.0,0.0,0.0,0.0,3.0,13.0,15.0,3.0,0.0,0.0
730,0.0,2.0,12.0,16.0,12.0,0.0,0.0,0.0,0.0,7.0,16.0,13.0,16.0,3.0,0.0,0.0,0.0,0.0,3.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,11.0,8.0,11.0,5.0,0.0,0.0,0.0,15.0,16.0,16.0,15.0,3.0,0.0
1195,0.0,1.0,13.0,9.0,8.0,13.0,2.0,0.0,0.0,10.0,7.0,0.0,0.0,12.0,2.0,0.0,0.0,9.0,6.0,0.0,9.0,6.0,0.0,0.0,0.0,1.0,13.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,2.0,0.0,0.0,0.0,0.0,2.0,12.0,5.0,12.0,1.0,0.0,0.0,0.0,4.0,9.0,0.0,9.0,5.0,0.0,0.0,0.0,1.0,12.0,11.0,8.0,0.0,0.0,0.0
1470,0.0,0.0,11.0,16.0,10.0,1.0,0.0,0.0,0.0,1.0,15.0,14.0,15.0,11.0,0.0,0.0,0.0,7.0,14.0,1.0,4.0,16.0,3.0,0.0,0.0,7.0,13.0,0.0,0.0,10.0,11.0,0.0,0.0,9.0,12.0,0.0,0.0,8.0,12.0,0.0,0.0,5.0,14.0,0.0,0.0,7.0,13.0,0.0,0.0,1.0,16.0,10.0,5.0,15.0,8.0,0.0,0.0,0.0,7.0,16.0,16.0,15.0,0.0,0.0
1414,0.0,0.0,10.0,9.0,14.0,10.0,0.0,0.0,0.0,2.0,15.0,15.0,4.0,14.0,2.0,0.0,0.0,0.0,13.0,5.0,9.0,12.0,0.0,0.0,0.0,0.0,4.0,16.0,14.0,2.0,0.0,0.0,0.0,0.0,11.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,12.0,0.0,0.0,0.0,0.0,3.0,12.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,7.0,0.0,0.0,0.0
694,0.0,0.0,1.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,9.0,16.0,16.0,12.0,0.0,0.0,0.0,0.0,14.0,6.0,0.0,13.0,3.0,0.0,0.0,6.0,10.0,0.0,0.0,10.0,6.0,0.0,0.0,7.0,13.0,0.0,0.0,9.0,8.0,0.0,0.0,3.0,16.0,1.0,3.0,14.0,7.0,0.0,0.0,0.0,11.0,16.0,16.0,16.0,1.0,0.0,0.0,0.0,0.0,11.0,16.0,6.0,0.0,0.0
588,0.0,0.0,0.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,16.0,11.0,0.0,0.0,0.0,4.0,16.0,11.0,13.0,14.0,0.0,0.0,0.0,7.0,12.0,1.0,3.0,13.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,16.0,0.0,0.0,0.0,2.0,14.0,0.0,1.0,16.0,1.0,0.0,0.0,0.0,9.0,7.0,9.0,14.0,0.0,0.0,0.0,0.0,1.0,11.0,15.0,3.0,0.0,0.0
925,0.0,0.0,6.0,14.0,13.0,3.0,0.0,0.0,0.0,0.0,14.0,10.0,7.0,13.0,0.0,0.0,0.0,4.0,13.0,0.0,0.0,12.0,3.0,0.0,0.0,5.0,11.0,0.0,0.0,7.0,6.0,0.0,0.0,4.0,11.0,0.0,0.0,4.0,8.0,0.0,0.0,2.0,12.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,12.0,8.0,2.0,14.0,2.0,0.0,0.0,0.0,4.0,15.0,16.0,9.0,0.0,0.0
458,0.0,0.0,3.0,14.0,10.0,1.0,0.0,0.0,0.0,2.0,14.0,12.0,15.0,14.0,1.0,0.0,0.0,6.0,13.0,0.0,3.0,14.0,8.0,0.0,0.0,5.0,12.0,0.0,0.0,11.0,8.0,0.0,0.0,4.0,14.0,0.0,0.0,12.0,7.0,0.0,0.0,1.0,14.0,4.0,3.0,16.0,3.0,0.0,0.0,0.0,8.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,2.0,15.0,10.0,3.0,0.0,0.0
